sport,year,brand,set_name,card_number,player_name,team,image_url,is_rookie
Hockey,2023-24,O Pee Chee,Base,492,Yakov Trenin,Nashville Predators,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474942.jpg,False
Hockey,2023-24,O Pee Chee,Base,493,Nic Dowd,Washington Capitals,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474943.jpg,False
Hockey,2023-24,O Pee Chee,Base,494,Shea Theodore,Vegas Golden Knights,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474944.jpg,False
Hockey,2023-24,O Pee Chee,Base,495,Thomas Novak,Nashville Predators,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474945.jpg,False
Hockey,2023-24,O Pee Chee,Base,496,Calle Jarnkrok,Toronto Maple Leafs,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474946.jpg,False
Hockey,2023-24,O Pee Chee,Base,497,Wade Allison,Philadelphia Flyers,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474947.jpg,False
Hockey,2023-24,O Pee Chee,Base,498,Christian Fischer,Arizona Coyotes,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474948.jpg,False
Hockey,2023-24,O Pee Chee,Base,499,Jujhar Khaira,Chicago Blackhawks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474949.jpg,False
Hockey,2023-24,O Pee Chee,Base,500,Checklist,,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474950.jpg,False
Hockey,2023-24,O Pee Chee,Base,501,Connor McDavid,Edmonton Oilers,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474951.jpg,False
Hockey,2023-24,O Pee Chee,Base,502,Sidney Crosby,Pittsburgh Penguins,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474952.jpg,False
Hockey,2023-24,O Pee Chee,Base,503,Alex Ovechkin,Washington Capitals,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474953.jpg,False
Hockey,2023-24,O Pee Chee,Base,504,Nikita Kucherov,Tampa Bay Lightning,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474954.jpg,False
Hockey,2023-24,O Pee Chee,Base,505,David Pastrnak,Boston Bruins,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474955.jpg,False
Hockey,2023-24,O Pee Chee,Base,506,Jack Hughes,New Jersey Devils,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474956.jpg,False
Hockey,2023-24,O Pee Chee,Base,507,Artemi Panarin,New York Rangers,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474957.jpg,False
Hockey,2023-24,O Pee Chee,Base,508,Andrei Svechnikov,Carolina Hurricanes,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474958.jpg,False
Hockey,2023-24,O Pee Chee,Base,509,Nick Suzuki,Montreal Canadiens,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474959.jpg,False
Hockey,2023-24,O Pee Chee,Base,510,Brady Tkachuk,Ottawa Senators,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474960.jpg,False
Hockey,2023-24,O Pee Chee,Base,511,Matthew Tkachuk,Florida Panthers,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474961.jpg,False
Hockey,2023-24,O Pee Chee,Base,512,Rasmus Dahlin,Buffalo Sabres,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474962.jpg,False
Hockey,2023-24,O Pee Chee,Base,513,Linus Ullmark,Boston Bruins,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474963.jpg,False
Hockey,2023-24,O Pee Chee,Base,514,Andrei Vasilevskiy,Tampa Bay Lightning,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474964.jpg,False
Hockey,2023-24,O Pee Chee,Base,515,Dylan Larkin,Detroit Red Wings,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474965.jpg,False
Hockey,2023-24,O Pee Chee,Base,516,Johnny Gaudreau,Columbus Blue Jackets,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474966.jpg,False
Hockey,2023-24,O Pee Chee,Base,517,Mitch Marner,Toronto Maple Leafs,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474967.jpg,False
Hockey,2023-24,O Pee Chee,Base,518,Brock Nelson,New York Islanders,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474968.jpg,False
Hockey,2023-24,O Pee Chee,Base,519,Igor Shesterkin,New York Rangers,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474969.jpg,False
Hockey,2023-24,O Pee Chee,Base,520,Ilya Sorokin,New York Islanders,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474970.jpg,False
Hockey,2023-24,O Pee Chee,Base,521,Adam Fox,New York Rangers,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474971.jpg,False
Hockey,2023-24,O Pee Chee,Base,522,Josh Morrissey,Winnipeg Jets,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474972.jpg,False
Hockey,2023-24,O Pee Chee,Base,523,Kirill Kaprizov,Minnesota Wild,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474973.jpg,False
Hockey,2023-24,O Pee Chee,Base,524,Juuse Saros,Nashville Predators,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474974.jpg,False
Hockey,2023-24,O Pee Chee,Base,525,Cale Makar,Colorado Avalanche,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474975.jpg,False
Hockey,2023-24,O Pee Chee,Base,526,Aleksander Barkov,Florida Panthers,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474976.jpg,False
Hockey,2023-24,O Pee Chee,Base,527,Mikko Rantanen,Colorado Avalanche,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474977.jpg,False
Hockey,2023-24,O Pee Chee,Base,528,Jason Robertson,Dallas Stars,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474978.jpg,False
Hockey,2023-24,O Pee Chee,Base,529,Connor Hellebuyck,Winnipeg Jets,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474979.jpg,False
Hockey,2023-24,O Pee Chee,Base,530,Clayton Keller,Arizona Coyotes,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474980.jpg,False
Hockey,2023-24,O Pee Chee,Base,531,Nathan MacKinnon,Colorado Avalanche,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474981.jpg,False
Hockey,2023-24,O Pee Chee,Base,532,Chandler Stephenson,Vegas Golden Knights,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474982.jpg,False
Hockey,2023-24,O Pee Chee,Base,533,Logan Thompson,Vegas Golden Knights,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474983.jpg,False
Hockey,2023-24,O Pee Chee,Base,534,Kevin Fiala,Los Angeles Kings,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474984.jpg,False
Hockey,2023-24,O Pee Chee,Base,535,Bo Horvat,New York Islanders,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474985.jpg,False
Hockey,2023-24,O Pee Chee,Base,536,Nazem Kadri,Calgary Flames,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474986.jpg,False
Hockey,2023-24,O Pee Chee,Base,537,Troy Terry,Anaheim Ducks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474987.jpg,False
Hockey,2023-24,O Pee Chee,Base,538,Leon Draisaitl,Edmonton Oilers,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474988.jpg,False
Hockey,2023-24,O Pee Chee,Base,539,Elias Pettersson,Vancouver Canucks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474989.jpg,False
Hockey,2023-24,O Pee Chee,Base,540,Erik Karlsson,San Jose Sharks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474990.jpg,False
Hockey,2023-24,O Pee Chee,Base,541,Yaroslav Askarov,Nashville Predators,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474991.jpg,False
Hockey,2023-24,O Pee Chee,Base,542,Jakob Pelletier,Calgary Flames,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474992.jpg,False
Hockey,2023-24,O Pee Chee,Base,543,Ridly Greig,Ottawa Senators,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474993.jpg,False
Hockey,2023-24,O Pee Chee,Base,544,Vincent Desharnais,Edmonton Oilers,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474994.jpg,False
Hockey,2023-24,O Pee Chee,Base,545,David Gust,Chicago Blackhawks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474995.jpg,False
Hockey,2023-24,O Pee Chee,Base,546,Arnaud Durandeau,New York Islanders,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474996.jpg,False
Hockey,2023-24,O Pee Chee,Base,547,Cole Guttman,Chicago Blackhawks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474997.jpg,False
Hockey,2023-24,O Pee Chee,Base,548,Owen Beck,Montreal Canadiens,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474998.jpg,False
Hockey,2023-24,O Pee Chee,Base,549,Milos Kelemen,Arizona Coyotes,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14474999.jpg,False
Hockey,2023-24,O Pee Chee,Base,550,Luke Philp,Chicago Blackhawks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475000.jpg,False
Hockey,2023-24,O Pee Chee,Base,551,Jaxson Stauber,Chicago Blackhawks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475001.jpg,False
Hockey,2023-24,O Pee Chee,Base,552,Joona Koppanen,Boston Bruins,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475002.jpg,False
Hockey,2023-24,O Pee Chee,Base,553,Jonathan Gruden,Pittsburgh Penguins,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475003.jpg,False
Hockey,2023-24,O Pee Chee,Base,554,William Dufour,New York Islanders,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475004.jpg,False
Hockey,2023-24,O Pee Chee,Base,555,Samuel Bolduc,New York Islanders,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475005.jpg,False
Hockey,2023-24,O Pee Chee,Base,556,Wyatt Kaiser,Chicago Blackhawks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475006.jpg,False
Hockey,2023-24,O Pee Chee,Base,557,Billy Sweezey,Columbus Blue Jackets,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475007.jpg,False
Hockey,2023-24,O Pee Chee,Base,558,Will Cuylle,New York Rangers,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475008.jpg,False
Hockey,2023-24,O Pee Chee,Base,559,Arturs Silovs,Vancouver Canucks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475009.jpg,False
Hockey,2023-24,O Pee Chee,Base,560,Sean Farrell,Montreal Canadiens,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475010.jpg,False
Hockey,2023-24,O Pee Chee,Base,561,Bobby McMann,Toronto Maple Leafs,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475011.jpg,False
Hockey,2023-24,O Pee Chee,Base,562,Luke Evangelista,Nashville Predators,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475012.jpg,False
Hockey,2023-24,O Pee Chee,Base,563,Simon Edvinsson,Detroit Red Wings,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475013.jpg,False
Hockey,2023-24,O Pee Chee,Base,564,Egor Afanasyev,Nashville Predators,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475014.jpg,False
Hockey,2023-24,O Pee Chee,Base,565,Hunter McKown,Columbus Blue Jackets,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475015.jpg,False
Hockey,2023-24,O Pee Chee,Base,566,Jiri Patera,Vegas Golden Knights,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475016.jpg,False
Hockey,2023-24,O Pee Chee,Base,567,Tyson Foerster,Philadelphia Flyers,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475017.jpg,False
Hockey,2023-24,O Pee Chee,Base,568,Nikita Nesterenko,Anaheim Ducks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475018.jpg,False
Hockey,2023-24,O Pee Chee,Base,569,Aidan McDonough,Vancouver Canucks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475019.jpg,False
Hockey,2023-24,O Pee Chee,Base,570,Vincent Iorio,Washington Capitals,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475020.jpg,False
Hockey,2023-24,O Pee Chee,Base,571,Michael Kesselring,Arizona Coyotes,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475021.jpg,False
Hockey,2023-24,O Pee Chee,Base,572,Luke Hughes,New Jersey Devils,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475022.jpg,False
Hockey,2023-24,O Pee Chee,Base,573,Matthew Knies,Toronto Maple Leafs,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475023.jpg,False
Hockey,2023-24,O Pee Chee,Base,574,Dustin Wolf,Calgary Flames,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475024.jpg,False
Hockey,2023-24,O Pee Chee,Base,575,Matthew Coronato,Calgary Flames,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475025.jpg,False
Hockey,2023-24,O Pee Chee,Base,576,Devon Levi,Buffalo Sabres,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475026.jpg,False
Hockey,2023-24,O Pee Chee,Base,577,Joel Teasdale,Montreal Canadiens,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475027.jpg,False
Hockey,2023-24,O Pee Chee,Base,578,Tye Kartye,Seattle Kraken,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475028.jpg,False
Hockey,2023-24,O Pee Chee,Base,579,Drew Helleson,Anaheim Ducks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475029.jpg,False
Hockey,2023-24,O Pee Chee,Base,580,Brock Faber,Minnesota Wild,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475030.jpg,False
Hockey,2023-24,O Pee Chee,Base,581,Marco Kasper,Detroit Red Wings,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475031.jpg,False
Hockey,2023-24,O Pee Chee,Base,582,Connor Bedard,Chicago Blackhawks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475032.jpg,False
Hockey,2023-24,O Pee Chee,Base,583,Adam Fantilli,Columbus Blue Jackets,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475033.jpg,False
Hockey,2023-24,O Pee Chee,Base,584,Logan Cooley,Arizona Coyotes,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475034.jpg,False
Hockey,2023-24,O Pee Chee,Base,585,John Beecher,Boston Bruins,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475035.jpg,False
Hockey,2023-24,O Pee Chee,Base,586,Jackson LaCombe,Anaheim Ducks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475036.jpg,False
Hockey,2023-24,O Pee Chee,Base,587,Kevin Korchinski,Chicago Blackhawks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475037.jpg,False
Hockey,2023-24,O Pee Chee,Base,588,Matthew Poitras,Boston Bruins,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475038.jpg,False
Hockey,2023-24,O Pee Chee,Base,589,Fraser Minten,Toronto Maple Leafs,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475039.jpg,False
Hockey,2023-24,O Pee Chee,Base,590,Waltteri Merela,Tampa Bay Lightning,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475040.jpg,False
Hockey,2023-24,O Pee Chee,Base,591,Zach Benson,Buffalo Sabres,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475041.jpg,False
Hockey,2023-24,O Pee Chee,Base,592,Mackie Samoskevich,Florida Panthers,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475042.jpg,False
Hockey,2023-24,O Pee Chee,Base,593,Pavel Mintyukov,Anaheim Ducks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475043.jpg,False
Hockey,2023-24,O Pee Chee,Base,594,Emil Andrae,Philadelphia Flyers,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475044.jpg,False
Hockey,2023-24,O Pee Chee,Base,595,Uvis Balinskis,Florida Panthers,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475045.jpg,False
Hockey,2023-24,O Pee Chee,Base,596,Adam Ginning,Philadelphia Flyers,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475046.jpg,False
Hockey,2023-24,O Pee Chee,Base,597,Matt Murray,Dallas Stars,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475047.jpg,False
Hockey,2023-24,O Pee Chee,Base,598,Stanislav Svozil,Columbus Blue Jackets,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475048.jpg,False
Hockey,2023-24,O Pee Chee,Base,599,Leo Carlsson,Anaheim Ducks,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475049.jpg,False
Hockey,2023-24,O Pee Chee,Base,600,Checklist,,https://www.gletech.com/StockPhotos/Hockey/2023-24/313595/front_thumb_14475050.jpg,False
Hockey,2023-24,Upper Deck,Base,1,Trevor Zegras,Anaheim Ducks,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051594.jpg,False
Hockey,2023-24,Upper Deck,Base,2,Mason McTavish,Anaheim Ducks,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051595.jpg,False
Hockey,2023-24,Upper Deck,Base,3,Frank Vatrano,Anaheim Ducks,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051596.jpg,False
Hockey,2023-24,Upper Deck,Base,4,Isac Lundestrom,Anaheim Ducks,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051597.jpg,False
Hockey,2023-24,Upper Deck,Base,5,Lukas Dostal,Anaheim Ducks,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051598.jpg,False
Hockey,2023-24,Upper Deck,Base,6,Dylan Guenther,Arizona Coyotes,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051599.jpg,False
Hockey,2023-24,Upper Deck,Base,7,J.J. Moser,Arizona Coyotes,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051600.jpg,False
Hockey,2023-24,Upper Deck,Base,8,Juuso Valimaki,Arizona Coyotes,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051601.jpg,False
Hockey,2023-24,Upper Deck,Base,9,Matias Maccelli,Arizona Coyotes,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051602.jpg,False
Hockey,2023-24,Upper Deck,Base,10,Jack McBain,Arizona Coyotes,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051603.jpg,False
Hockey,2023-24,Upper Deck,Base,11,Jake DeBrusk,Boston Bruins,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051604.jpg,False
Hockey,2023-24,Upper Deck,Base,12,Trent Frederic,Boston Bruins,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051605.jpg,False
Hockey,2023-24,Upper Deck,Base,13,Hampus Lindholm,Boston Bruins,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051606.jpg,False
Hockey,2023-24,Upper Deck,Base,14,Charlie McAvoy,Boston Bruins,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051607.jpg,False
Hockey,2023-24,Upper Deck,Base,15,Jeremy Swayman,Boston Bruins,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051608.jpg,False
Hockey,2023-24,Upper Deck,Base,16,Taylor Hall,Boston Bruins,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051609.jpg,False
Hockey,2023-24,Upper Deck,Base,17,Tage Thompson,Buffalo Sabres,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051610.jpg,False
Hockey,2023-24,Upper Deck,Base,18,Dylan Cozens,Buffalo Sabres,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051611.jpg,False
Hockey,2023-24,Upper Deck,Base,19,Peyton Krebs,Buffalo Sabres,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051612.jpg,False
Hockey,2023-24,Upper Deck,Base,20,Owen Power,Buffalo Sabres,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051613.jpg,False
Hockey,2023-24,Upper Deck,Base,21,Rasmus Dahlin,Buffalo Sabres,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051614.jpg,False
Hockey,2023-24,Upper Deck,Base,22,Mattias Samuelsson,Buffalo Sabres,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051615.jpg,False
Hockey,2023-24,Upper Deck,Base,23,Ukko-Pekka Luukkonen,Buffalo Sabres,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051616.jpg,False
Hockey,2023-24,Upper Deck,Base,24,Dillon Dube,Calgary Flames,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051617.jpg,False
Hockey,2023-24,Upper Deck,Base,25,Elias Lindholm,Calgary Flames,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051618.jpg,False
Hockey,2023-24,Upper Deck,Base,26,Nazem Kadri,Calgary Flames,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051619.jpg,False
Hockey,2023-24,Upper Deck,Base,27,Mikael Backlund,Calgary Flames,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051620.jpg,False
Hockey,2023-24,Upper Deck,Base,28,Noah Hanifin,Calgary Flames,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051621.jpg,False
Hockey,2023-24,Upper Deck,Base,29,Dan Vladar,Calgary Flames,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051622.jpg,False
Hockey,2023-24,Upper Deck,Base,30,Sebastian Aho,Carolina Hurricanes,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051623.jpg,False
Hockey,2023-24,Upper Deck,Base,31,Seth Jarvis,Carolina Hurricanes,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051624.jpg,False
Hockey,2023-24,Upper Deck,Base,32,Teuvo Teravainen,Carolina Hurricanes,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051625.jpg,False
Hockey,2023-24,Upper Deck,Base,33,Jesperi Kotkaniemi,Carolina Hurricanes,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051626.jpg,False
Hockey,2023-24,Upper Deck,Base,34,Brett Pesce,Carolina Hurricanes,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051627.jpg,False
Hockey,2023-24,Upper Deck,Base,35,Jaccob Slavin,Carolina Hurricanes,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051628.jpg,False
Hockey,2023-24,Upper Deck,Base,36,Lukas Reichel,Chicago Blackhawks,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051629.jpg,False
Hockey,2023-24,Upper Deck,Base,37,Tyler Johnson,Chicago Blackhawks,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051630.jpg,False
Hockey,2023-24,Upper Deck,Base,38,Taylor Raddysh,Chicago Blackhawks,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051631.jpg,False
Hockey,2023-24,Upper Deck,Base,39,Seth Jones,Chicago Blackhawks,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051632.jpg,False
Hockey,2023-24,Upper Deck,Base,40,Petr Mrazek,Chicago Blackhawks,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051633.jpg,False
Hockey,2023-24,Upper Deck,Base,41,Artturi Lehkonen,Colorado Avalanche,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051634.jpg,False
Hockey,2023-24,Upper Deck,Base,42,Nathan MacKinnon,Colorado Avalanche,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051635.jpg,False
Hockey,2023-24,Upper Deck,Base,43,Valeri Nichushkin,Colorado Avalanche,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051636.jpg,False
Hockey,2023-24,Upper Deck,Base,44,Mikko Rantanen,Colorado Avalanche,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051637.jpg,False
Hockey,2023-24,Upper Deck,Base,45,Denis Malgin,Colorado Avalanche,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051638.jpg,False
Hockey,2023-24,Upper Deck,Base,46,Devon Toews,Colorado Avalanche,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051639.jpg,False
Hockey,2023-24,Upper Deck,Base,47,Bowen Byram,Colorado Avalanche,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051640.jpg,False
Hockey,2023-24,Upper Deck,Base,48,Johnny Gaudreau,Columbus Blue Jackets,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051641.jpg,False
Hockey,2023-24,Upper Deck,Base,49,Kirill Marchenko,Columbus Blue Jackets,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051642.jpg,False
Hockey,2023-24,Upper Deck,Base,50,Patrik Laine,Columbus Blue Jackets,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051643.jpg,False
Hockey,2023-24,Upper Deck,Base,51,Andrew Peeke,Columbus Blue Jackets,https://www.gletech.com/StockPhotos/Hockey/2023-24/304962/front_thumb_14051644.jpg,False
